playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,IBB,HBP,SH,SF,GIDP
littogr01,1993,1,SEA,AL,72,174,25,52,17,0,3,25,0,1,18,30,0.299,2,1,5,1,6
livinsc01,1993,1,DET,AL,98,304,39,89,10,2,2,39,1,3,19,32,0.293,1,0,1,6,4
lloydgr01,1993,1,ML4,AL,55,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
loftoke01,1993,1,CLE,AL,148,569,116,185,28,8,1,42,70,14,81,83,0.325,6,1,2,4,8
longmto01,1993,1,PHI,NL,11,13,1,3,0,0,0,1,0,0,0,1,0.231,0,0,0,0,0
loonebr01,1993,1,MON,NL,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lopezal02,1993,1,CLE,AL,9,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
lopezja01,1993,1,ATL,NL,8,16,1,6,1,1,1,2,0,0,0,2,0.375,0,1,0,0,0
lopezlu02,1993,1,SDN,NL,17,43,1,5,1,0,0,1,0,0,0,8,0.116,0,0,0,1,0
lovulto01,1993,1,CAL,AL,116,367,42,92,20,0,6,30,7,6,36,49,0.251,1,1,3,2,8
luebbla01,1993,1,CIN,NL,14,24,1,6,1,0,0,0,0,0,0,8,0.25,0,1,1,0,0
lydenmi01,1993,1,FLO,NL,6,10,2,3,0,0,1,1,0,0,0,3,0.3,0,0,0,0,0
lydysc01,1993,1,OAK,AL,41,102,11,23,5,0,2,7,2,0,8,39,0.225,0,1,0,0,1
lyonsst01,1993,1,BOS,AL,28,23,4,3,1,0,0,0,1,2,2,5,0.13,0,0,0,0,0
maaske01,1993,1,NYA,AL,59,151,20,31,4,0,9,25,1,1,24,32,0.205,2,1,0,1,2
macdobo01,1993,1,DET,AL,68,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
macfami01,1993,1,KCA,AL,117,388,55,106,27,0,20,67,2,5,40,83,0.273,2,16,1,6,8
macksh01,1993,1,MIN,AL,128,503,66,139,30,4,10,61,15,5,41,76,0.276,1,4,3,2,13
maclilo01,1993,1,SLN,NL,12,13,2,1,0,0,0,1,1,0,0,5,0.077,0,0,0,1,0
maddugr01,1993,1,ATL,NL,36,91,5,15,1,0,0,4,0,0,1,32,0.165,0,0,10,0,0
maddumi01,1993,1,NYN,NL,58,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
magadda01,1993,1,FLO,NL,66,227,22,65,12,0,4,29,0,1,44,30,0.286,4,1,0,3,3
magadda01,1993,2,SEA,AL,71,228,27,59,11,0,1,21,2,0,36,33,0.259,3,0,2,3,9
magnami01,1993,1,KCA,AL,7,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
magrajo01,1993,1,SLN,NL,22,35,2,4,1,0,0,1,0,0,1,20,0.114,0,0,4,0,0
magrajo01,1993,2,CAL,AL,8,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
mahompa01,1993,1,MIN,AL,12,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
maksumi01,1993,1,MIN,AL,5,12,2,2,1,0,0,2,0,0,4,2,0.167,0,0,0,1,2
maldoca01,1993,1,CHN,NL,70,140,8,26,5,0,3,15,0,0,13,40,0.186,0,1,0,0,3
maldoca01,1993,2,CLE,AL,28,81,11,20,2,0,5,20,0,1,11,18,0.247,2,0,1,1,2
maldoca02,1993,1,ML4,AL,29,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
mantoje01,1993,1,PHI,NL,8,18,0,1,0,0,0,0,0,0,0,3,0.056,0,1,0,0,0
manwaki01,1993,1,SFN,NL,130,432,48,119,15,1,5,49,1,3,41,76,0.275,13,6,5,2,14
manzajo01,1993,1,ML4,AL,10,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
manzajo01,1993,2,NYN,NL,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
marreor01,1993,1,MON,NL,32,81,10,17,5,1,1,4,1,3,14,16,0.21,0,0,0,0,0
martial03,1993,1,PIT,NL,143,480,85,135,26,8,18,64,16,9,42,122,0.281,5,1,2,3,5
martica02,1993,1,CLE,AL,80,262,26,64,10,0,5,31,1,1,20,29,0.244,3,0,0,3,5
martich01,1993,1,BAL,AL,8,15,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0,0
martida01,1993,1,SFN,NL,91,241,28,58,12,1,5,27,6,3,27,39,0.241,3,0,0,0,5
martide01,1993,1,MON,NL,36,69,1,11,2,0,0,4,0,0,2,17,0.159,0,0,9,2,1
martido02,1993,1,TOR,AL,8,14,2,4,0,0,1,3,0,0,1,7,0.286,0,0,0,0,0
martied01,1993,1,SEA,AL,42,135,20,32,7,0,4,13,0,0,28,19,0.237,1,0,1,1,4
martino01,1993,1,CHA,AL,8,14,3,5,0,0,0,2,0,0,1,1,0.357,0,0,0,0,0
martipe02,1993,1,LAN,NL,66,4,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0
martipe03,1993,1,SDN,NL,32,4,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0
martira02,1993,1,LAN,NL,32,70,2,9,1,0,0,2,0,0,0,23,0.129,0,0,7,1,1
martiti02,1993,1,SEA,AL,109,408,49,108,25,1,17,60,0,3,45,56,0.265,9,5,3,3,7
masonro01,1993,1,SDN,NL,34,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
masonro01,1993,2,PHI,NL,34,3,0,1,0,0,0,0,0,0,0,1,0.333,0,0,0,0,0
mattido01,1993,1,NYA,AL,134,530,78,154,27,2,17,86,0,0,61,42,0.291,9,2,0,3,20
mauseti01,1993,1,PHI,NL,8,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
mauseti01,1993,2,SDN,NL,28,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mayde01,1993,1,CHN,NL,128,465,62,137,25,2,10,77,10,3,31,41,0.295,6,1,0,6,15
maynebr01,1993,1,KCA,AL,71,205,22,52,9,1,2,22,3,2,18,31,0.254,7,1,3,0,6
maysema01,1993,1,ML4,AL,23,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mccarda01,1993,1,MIN,AL,98,350,36,75,15,2,2,21,2,6,19,80,0.214,0,1,1,0,13
mccaski01,1993,1,CHA,AL,30,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
mcclell01,1993,1,PIT,NL,88,181,21,40,11,1,2,19,0,3,23,17,0.221,1,0,1,2,4
mcclubo01,1993,1,FLO,NL,14,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
mcdonbe01,1993,1,BAL,AL,34,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
mcdowja01,1993,1,CHA,AL,34,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
mcdowro01,1993,1,LAN,NL,54,2,0,1,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0
mcelrch01,1993,1,CHN,NL,49,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
mcgeewi01,1993,1,SFN,NL,130,475,53,143,28,1,4,46,10,9,38,67,0.301,7,1,3,2,12
mcgehke01,1993,1,BAL,AL,5,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
mcgrifr01,1993,1,SDN,NL,83,302,52,83,11,1,18,46,4,3,42,55,0.275,4,1,0,4,9
mcgrifr01,1993,2,ATL,NL,68,255,59,79,18,1,19,55,1,0,34,51,0.31,2,1,0,1,5
mcgrite01,1993,1,FLO,NL,3,7,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
mcgwima01,1993,1,OAK,AL,27,84,16,28,6,0,9,24,0,1,21,19,0.333,5,1,0,1,0
mcintti01,1993,1,ML4,AL,1,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
mcintti01,1993,2,MON,NL,20,21,2,2,1,0,0,2,0,0,0,7,0.095,0,0,0,0,0
mcknije01,1993,1,NYN,NL,105,164,19,42,3,1,2,13,0,0,13,31,0.256,0,1,3,2,3
mclemma01,1993,1,BAL,AL,148,581,81,165,27,5,4,72,21,15,64,92,0.284,4,1,11,6,21
mcmicgr01,1993,1,ATL,NL,74,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
mcnamji01,1993,1,SFN,NL,4,7,0,1,0,0,0,1,0,0,0,1,0.143,0,0,0,0,0
mcneeje01,1993,1,BOS,AL,21,37,10,11,1,1,0,1,6,0,7,9,0.297,0,0,0,0,0
mcraebr01,1993,1,KCA,AL,153,627,78,177,28,9,12,69,23,14,37,105,0.282,1,4,14,3,8
mcreyke01,1993,1,KCA,AL,110,351,44,86,22,4,11,42,2,2,37,56,0.245,6,1,1,3,8
meachru01,1993,1,KCA,AL,15,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
mearepa01,1993,1,MIN,AL,111,346,33,87,14,3,0,33,4,5,7,52,0.251,0,1,4,3,11
mejiaro02,1993,1,COL,NL,65,229,31,53,14,5,5,20,4,1,13,63,0.231,1,1,4,1,2
melenjo01,1993,1,BOS,AL,9,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
melvibo01,1993,1,BOS,AL,77,176,13,39,7,0,3,23,0,0,7,44,0.222,0,1,3,3,2
menento01,1993,1,PIT,NL,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mercehe01,1993,1,OAK,AL,20,47,5,10,2,0,0,3,1,1,2,15,0.213,0,1,0,0,0
mercelu01,1993,1,BAL,AL,10,24,1,7,2,0,0,0,1,1,5,4,0.292,0,0,1,0,1
mercelu01,1993,2,SFN,NL,18,25,1,4,0,1,0,3,0,1,1,3,0.16,0,2,1,0,0
merceor01,1993,1,PIT,NL,137,447,68,140,26,4,8,70,3,3,77,64,0.313,10,1,0,2,9
merckke01,1993,1,ATL,NL,43,13,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
merribr01,1993,1,MIN,AL,19,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
merulma01,1993,1,CHA,AL,8,20,1,1,0,0,0,0,0,0,0,1,0.05,0,0,1,0,1
mesajo01,1993,1,CLE,AL,34,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
meulehe01,1993,1,NYA,AL,30,53,8,9,1,1,2,5,0,1,8,19,0.17,0,0,0,0,2
micelda01,1993,1,PIT,NL,9,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
mieskma01,1993,1,ML4,AL,23,58,9,14,0,0,3,7,0,2,4,14,0.241,0,0,1,0,2
milacbo01,1993,1,CLE,AL,5,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
militsa01,1993,1,NYA,AL,3,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
millejo05,1993,1,PHI,NL,10,10,3,2,0,0,0,2,0,0,1,2,0.2,0,0,3,0,1
milleke01,1993,1,KCA,AL,37,108,9,18,3,0,0,3,3,1,8,19,0.167,0,1,0,1,3
millepa01,1993,1,PIT,NL,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
millira01,1993,1,CIN,NL,83,234,30,64,11,1,6,29,0,2,46,49,0.274,0,1,0,1,3
millira01,1993,2,CLE,AL,19,47,7,20,7,0,0,7,0,0,14,4,0.426,0,0,0,0,0
millsal01,1993,1,BAL,AL,45,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
minchna01,1993,1,BOS,AL,5,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
minorbl01,1993,1,PIT,NL,65,10,1,2,1,0,0,0,0,0,0,7,0.2,0,1,0,0,0
minutgi01,1993,1,SFN,NL,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miranan01,1993,1,ML4,AL,22,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
mitchke01,1993,1,CIN,NL,93,323,56,110,21,3,19,64,1,0,25,48,0.341,4,1,0,4,14
mlickda01,1993,1,CLE,AL,3,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
moellde01,1993,1,PIT,NL,10,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
mohlemi01,1993,1,OAK,AL,42,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
molitpa01,1993,1,TOR,AL,160,636,121,211,37,5,22,111,22,4,77,71,0.332,3,3,1,8,13
mondera01,1993,1,LAN,NL,42,86,13,25,3,1,4,10,4,1,4,16,0.291,0,0,1,0,1
monteri01,1993,1,NYA,AL,42,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
montgje01,1993,1,KCA,AL,69,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
montoch01,1993,1,MON,NL,4,5,1,2,1,0,0,3,0,0,0,0,0.4,0,0,0,0,0
moorema01,1993,1,COL,NL,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
mooremi01,1993,1,DET,AL,36,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
moranmi01,1993,1,PHI,NL,120,425,57,105,19,9,3,33,13,2,34,73,0.247,2,5,4,2,7
morgami01,1993,1,CHN,NL,32,66,1,4,2,0,0,1,0,0,2,22,0.061,0,0,5,0,1
morriha02,1993,1,CIN,NL,101,379,48,120,18,0,7,49,2,2,34,51,0.317,4,2,0,6,5
morrija02,1993,1,TOR,AL,27,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
moyerja01,1993,1,BAL,AL,25,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
mulhote01,1993,1,PHI,NL,29,62,3,4,0,0,0,0,0,0,1,27,0.065,0,0,8,0,0
munozbo01,1993,1,NYA,AL,38,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
munozmi01,1993,1,DET,AL,8,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
munozmi01,1993,2,COL,NL,21,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
munozpe01,1993,1,MIN,AL,104,326,34,76,11,1,13,38,1,2,25,97,0.233,2,3,0,0,7
murphda05,1993,1,COL,NL,26,42,1,6,1,0,0,7,0,0,5,15,0.143,1,0,0,2,5
murphro01,1993,1,SLN,NL,73,2,0,1,0,0,0,0,0,0,0,1,0.5,0,0,1,0,0
murraed02,1993,1,NYN,NL,154,610,77,174,28,1,27,100,2,2,40,61,0.285,4,0,0,9,24
mussimi01,1993,1,BAL,AL,25,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
mutisje01,1993,1,CLE,AL,17,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
myersgr01,1993,1,CAL,AL,108,290,27,74,10,0,7,40,3,3,17,47,0.255,2,2,3,3,8
myersra01,1993,1,CHN,NL,74,2,0,1,1,0,0,2,0,0,1,0,0.5,0,0,1,0,1
nabhoch01,1993,1,MON,NL,26,39,1,5,0,0,0,1,0,0,1,9,0.128,0,0,3,0,0
naehrti01,1993,1,BOS,AL,39,127,14,42,10,0,1,17,1,0,10,26,0.331,0,0,3,1,3
nagych01,1993,1,CLE,AL,9,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
natalro01,1993,1,FLO,NL,41,117,3,25,4,1,1,6,1,0,6,22,0.214,0,4,3,1,6
navarja01,1993,1,ML4,AL,35,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
navarti01,1993,1,NYN,NL,12,17,1,1,0,0,0,1,0,0,0,4,0.059,0,0,1,0,1
neaglde01,1993,1,PIT,NL,50,14,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,1
neeltr01,1993,1,OAK,AL,123,427,59,124,21,0,19,63,3,5,49,101,0.29,5,4,0,2,7
nelsoge01,1993,1,CAL,AL,46,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
nelsoge01,1993,2,TEX,AL,6,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
nelsoje01,1993,1,SEA,AL,71,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
nenro01,1993,1,TEX,AL,9,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
nenro01,1993,2,FLO,NL,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
newfima01,1993,1,SEA,AL,22,66,5,15,3,0,1,7,0,1,2,8,0.227,0,1,0,1,2
newsowa01,1993,1,CHA,AL,26,40,9,12,0,0,2,6,0,0,9,12,0.3,1,0,0,0,2
nichoro02,1993,1,LAN,NL,4,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
niedda01,1993,1,COL,NL,16,23,3,4,0,0,0,2,0,0,3,8,0.174,0,0,3,0,0
nielsje01,1993,1,CAL,AL,10,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
nieveme01,1993,1,SDN,NL,19,47,4,9,0,0,2,3,0,0,3,21,0.191,0,1,0,0,0
nilssda01,1993,1,ML4,AL,100,296,35,76,10,2,7,40,3,6,37,36,0.257,5,0,4,3,10
nixonot01,1993,1,ATL,NL,134,461,77,124,12,3,1,24,47,13,61,63,0.269,2,0,5,5,10
nokesma01,1993,1,NYA,AL,76,217,25,54,8,0,10,35,0,0,16,31,0.249,2,2,0,3,4
novoara01,1993,1,ML4,AL,15,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
nunezed01,1993,1,OAK,AL,56,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
obandsh01,1993,1,BAL,AL,31,92,8,25,2,0,3,15,0,0,4,26,0.272,0,1,0,0,1
obriech01,1993,1,NYN,NL,67,188,15,48,11,0,4,23,1,1,14,14,0.255,1,2,3,1,4
obriepe03,1993,1,SEA,AL,72,210,30,54,7,0,7,27,0,0,26,21,0.257,4,0,0,3,8
odonojo02,1993,1,BAL,AL,11,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
offerjo01,1993,1,LAN,NL,158,590,77,159,21,6,1,62,30,13,71,75,0.269,7,2,25,8,12
ojedabo01,1993,1,CLE,AL,9,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
oleartr01,1993,1,ML4,AL,19,41,3,12,3,0,0,3,0,0,5,9,0.293,0,0,3,0,1
olerujo01,1993,1,TOR,AL,158,551,109,200,54,2,24,107,0,2,114,65,0.363,33,7,0,7,12
olivaom01,1993,1,SLN,NL,59,26,1,7,1,0,0,2,0,0,0,7,0.269,0,0,3,0,0
oliveda02,1993,1,TEX,AL,2,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
olivejo01,1993,1,CIN,NL,139,482,40,115,28,0,14,75,0,0,27,91,0.239,2,1,2,9,13
olsongr01,1993,1,BAL,AL,50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
olsongr02,1993,1,ATL,NL,83,262,23,59,10,0,4,24,1,0,29,27,0.225,0,1,2,1,11
oneilpa01,1993,1,NYA,AL,141,498,71,155,34,1,20,75,2,4,44,69,0.311,5,2,0,3,13
ontivst02,1993,1,SEA,AL,14,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
oquenjo01,1993,1,SLN,NL,46,73,7,15,0,0,0,4,0,0,12,8,0.205,1,0,3,1,5
oquismi01,1993,1,BAL,AL,5,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
oroscje01,1993,1,ML4,AL,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
orsuljo01,1993,1,NYN,NL,134,409,59,116,15,4,8,35,5,4,28,25,0.284,1,2,0,2,6
ortizju01,1993,1,CLE,AL,95,249,19,55,13,0,0,20,1,0,11,26,0.221,1,5,4,1,10
ortizlu01,1993,1,BOS,AL,9,12,0,3,0,0,0,1,0,0,0,2,0.25,0,0,0,0,0
ortonjo01,1993,1,CAL,AL,37,95,5,18,5,0,1,4,1,2,7,24,0.189,0,1,2,0,1
osbordo01,1993,1,SLN,NL,29,49,4,10,1,0,0,3,0,0,3,13,0.204,0,0,7,0,0
osunaal01,1993,1,HOU,NL,44,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
ottoda01,1993,1,PIT,NL,28,18,0,4,1,1,0,4,0,0,0,5,0.222,0,0,1,0,0
owensja02,1993,1,COL,NL,33,86,12,18,5,0,3,6,1,0,6,30,0.209,1,2,0,0,1
owensp01,1993,1,NYA,AL,103,334,41,78,16,2,2,20,3,2,29,30,0.234,2,0,3,1,6
paglimi01,1993,1,MIN,AL,83,253,31,74,16,4,3,23,6,6,18,34,0.292,2,5,2,1,5
paglimi01,1993,2,BAL,AL,33,117,24,38,9,0,6,21,0,0,8,15,0.325,0,1,0,0,2
pagnoto01,1993,1,SLN,NL,92,330,31,85,15,1,7,41,1,0,19,30,0.258,6,1,0,5,7
paintla01,1993,1,COL,NL,10,10,2,3,0,1,0,1,0,0,1,5,0.3,0,0,3,0,0
palldo01,1993,1,CHA,AL,39,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
palldo01,1993,2,PHI,NL,8,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
palmede01,1993,1,TEX,AL,148,519,88,127,31,2,33,96,11,10,53,154,0.245,4,8,0,5,5
palmera01,1993,1,TEX,AL,160,597,124,176,40,2,37,105,22,3,73,85,0.295,22,5,2,9,8
pappaer01,1993,1,SLN,NL,82,228,25,63,12,0,1,28,1,3,35,35,0.276,2,0,0,3,7
paquecr01,1993,1,OAK,AL,105,393,35,86,20,4,12,46,4,2,14,108,0.219,2,0,1,1,7
parenma01,1993,1,BAL,AL,22,54,7,14,2,0,4,12,0,0,3,14,0.259,0,0,3,1,1
parkeri01,1993,1,HOU,NL,45,45,11,15,3,0,0,4,1,2,3,8,0.333,0,0,1,0,2
parksde01,1993,1,MIN,AL,7,20,3,4,0,0,0,1,0,0,1,2,0.2,0,0,0,0,0
parreje01,1993,1,COL,NL,40,11,0,1,0,0,0,0,0,0,0,1,0.091,0,0,0,0,0
parrila02,1993,1,CLE,AL,10,20,2,4,1,0,1,2,1,0,4,5,0.2,0,0,0,0,2
pasquda01,1993,1,CHA,AL,78,176,22,36,10,1,5,20,2,2,26,51,0.205,1,0,1,3,3
pattebo01,1993,1,TEX,AL,52,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
pattejo01,1993,1,SFN,NL,16,16,1,3,0,0,1,2,0,1,0,5,0.188,0,0,0,0,0
patteke01,1993,1,CAL,AL,46,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
pavliro01,1993,1,TEX,AL,26,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
pecotbi01,1993,1,ATL,NL,72,62,17,20,2,1,0,5,1,1,2,5,0.323,0,0,1,0,0
peltida01,1993,1,TEX,AL,65,160,23,43,7,1,1,17,0,4,20,27,0.269,0,1,1,1,3
penage01,1993,1,SLN,NL,74,254,34,65,19,2,5,30,13,5,25,71,0.256,0,4,4,2,3
penato01,1993,1,BOS,AL,126,304,20,55,11,0,4,19,1,3,25,46,0.181,0,2,13,3,12
pendlte01,1993,1,ATL,NL,161,633,81,172,33,1,17,84,5,1,36,97,0.272,5,3,3,7,18
pennibr01,1993,1,BAL,AL,34,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
pennywi01,1993,1,PIT,NL,21,34,4,7,1,0,0,2,0,1,0,6,0.206,0,0,0,0,1
perezed01,1993,1,CAL,AL,52,180,16,45,6,2,4,30,5,4,9,39,0.25,0,2,0,1,4
perezme01,1993,1,NYA,AL,25,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
perezmi01,1993,1,SLN,NL,65,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
perryge01,1993,1,SLN,NL,96,98,21,33,5,0,4,16,1,1,18,23,0.337,2,0,0,0,4
petkoma01,1993,1,PIT,NL,26,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
petrage01,1993,1,TEX,AL,59,133,16,32,5,0,1,13,2,0,22,17,0.241,3,0,1,0,5
philljr01,1993,1,SFN,NL,11,16,1,5,1,1,1,4,0,0,0,5,0.313,0,0,0,0,0
phillto02,1993,1,DET,AL,151,566,113,177,27,0,7,57,16,11,132,102,0.313,5,4,1,4,11
piazzmi01,1993,1,LAN,NL,149,547,81,174,24,2,35,112,3,4,46,86,0.318,6,3,0,6,10
pichahi01,1993,1,KCA,AL,30,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
pirklgr01,1993,1,SEA,AL,7,23,1,4,0,0,1,4,0,0,0,4,0.174,0,0,0,0,2
planter01,1993,1,SEA,AL,20,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
plantph01,1993,1,SDN,NL,138,462,67,111,20,1,34,100,4,5,61,124,0.24,7,7,1,5,4
plesada01,1993,1,CHN,NL,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
plunker01,1993,1,CLE,AL,70,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
polidgu01,1993,1,FLO,NL,7,6,0,1,1,0,0,0,0,0,0,2,0.167,0,0,0,0,0
polonlu01,1993,1,CAL,AL,152,576,75,156,17,6,1,32,55,24,48,53,0.271,7,2,8,3,7
pooleji02,1993,1,BAL,AL,55,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
portuma01,1993,1,HOU,NL,33,65,4,15,0,0,1,8,0,0,3,13,0.231,0,0,10,2,2
posesc01,1993,1,FLO,NL,15,41,0,8,2,0,0,3,0,2,2,4,0.195,0,0,0,0,0
powelde01,1993,1,SEA,AL,33,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
powelro01,1993,1,CIN,NL,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
powerte01,1993,1,CLE,AL,20,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
powerte01,1993,2,SEA,AL,25,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
prattto02,1993,1,PHI,NL,33,87,8,25,6,0,5,13,0,0,5,19,0.287,0,1,1,1,2
pridecu01,1993,1,MON,NL,10,9,3,4,1,1,1,5,1,0,0,3,0.444,0,0,0,0,0
princto01,1993,1,PIT,NL,66,179,14,35,14,0,2,24,1,1,13,38,0.196,2,7,2,3,5
puckeki01,1993,1,MIN,AL,156,622,89,184,39,3,22,89,8,6,47,93,0.296,7,7,1,5,15
pughti01,1993,1,CIN,NL,31,54,2,12,1,0,0,1,0,0,0,20,0.222,0,1,7,0,0
pulliha01,1993,1,KCA,AL,27,62,7,16,5,0,1,6,0,0,2,14,0.258,0,1,0,0,3
quantpa01,1993,1,BOS,AL,49,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0
quintca01,1993,1,BOS,AL,101,303,31,74,5,0,1,19,1,0,31,52,0.244,2,2,5,2,13
